batch_size,learning_rate,split_count,cnt_min,cnt_max,embedding_dim,category_embedding_dim,hidden_size,checkpoint,epoch_num,accuracy,early_stop_epoch,hidden_size,metric_rankme,metric_coherence,metric_pseudo_condition_number,metric_alpha_req,metric_stable_rank,metric_ne_sum,metric_self_clustering,metric_ripser,time_rankme,time_coherence,time_pseudo_condition_number,time_alpha_req,time_stable_rank,time_ne_sum,time_self_clustering,time_ripser
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=03.ckpt,3,0.7274418604651163,7,128,34.797,16.7436,0.0019,4.1265,1.2795,6.9721,0.6079,-3881.2695,0.0001,0.0006,0.0,0.0002,0.0004,0.003,0.0609,5.9356
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=04.ckpt,4,0.718139534883721,7,128,37.0008,15.9581,0.0021,4.0818,1.3136,5.5732,0.5776,-4169.6761,0.0001,0.0005,0.0,0.0002,0.0004,0.0032,0.0598,6.6842
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=05.ckpt,5,0.7097674418604651,7,128,39.2006,14.891,0.0022,4.0287,1.3092,6.1119,0.5807,-4425.6456,0.0001,0.0007,0.0,0.0002,0.0004,0.0032,0.0626,6.8535
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=06.ckpt,6,0.7451162790697674,7,128,41.2664,12.8528,0.0024,3.9498,1.3121,5.7688,0.5732,-4763.2405,0.0001,0.0005,0.0,0.0002,0.0004,0.0032,0.0618,7.3122
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=07.ckpt,7,0.7274418604651163,7,128,40.5339,14.2792,0.0019,3.9685,1.2704,5.2921,0.6133,-4806.5839,0.0001,0.0005,0.0,0.0002,0.0004,0.0031,0.0622,7.0215
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=08.ckpt,8,0.7051162790697675,7,128,42.0263,15.3536,0.0018,3.9955,1.2794,6.9662,0.6073,-5032.7822,0.0001,0.0006,0.0,0.0002,0.0004,0.003,0.0597,7.8257
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=09.ckpt,9,0.7311627906976744,7,128,44.7128,14.0523,0.0019,3.9497,1.2764,8.9714,0.6109,-5375.342,0.0001,0.0006,0.0,0.0002,0.0004,0.0032,0.0598,8.3301
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=10.ckpt,10,0.7320930232558139,7,128,45.0184,13.2204,0.0018,3.947,1.2795,8.7018,0.6074,-5501.7935,0.0001,0.0007,0.0,0.0002,0.0004,0.0031,0.0594,10.0449
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=11.ckpt,11,0.7376744186046512,7,128,44.7028,13.857,0.0016,3.9719,1.2736,8.6814,0.6125,-5494.173,0.0001,0.0006,0.0,0.0002,0.0004,0.003,0.0603,9.4844
64,0.001,3,10,50,32,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=00.ckpt,0,0.6781395348837209,15,128,29.025,22.0764,0.0018,4.2516,1.6547,1.9009,0.424,-2454.5155,0.0001,0.0006,0.0,0.0002,0.0004,0.0031,0.0646,5.3473
64,0.001,3,10,50,32,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=01.ckpt,1,0.6995348837209302,15,128,32.9696,22.3947,0.0019,4.2059,1.3925,4.4876,0.5199,-3014.9497,0.0001,0.0006,0.0,0.0002,0.0004,0.0031,0.0602,5.4593
64,0.001,3,10,50,32,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=02.ckpt,2,0.7116279069767442,15,128,34.6845,21.7573,0.0019,4.1808,1.3804,4.7514,0.5331,-3227.2316,0.0001,0.0005,0.0,0.0002,0.0004,0.003,0.0619,5.4629
64,0.001,3,10,50,32,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=03.ckpt,3,0.707906976744186,15,128,37.1083,21.9374,0.0022,4.1414,1.3674,5.5942,0.5403,-3458.4964,0.0001,0.0006,0.0,0.0002,0.0004,0.0032,0.0603,5.4544
64,0.001,3,10,50,32,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=04.ckpt,4,0.7023255813953488,15,128,37.667,20.7129,0.0021,4.1161,1.3447,6.0783,0.5562,-3648.7711,0.0001,0.0006,0.0,0.0002,0.0004,0.003,0.0615,5.8693
64,0.001,3,10,50,32,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=05.ckpt,5,0.7097674418604651,15,128,40.4704,19.4169,0.0023,4.0473,1.3315,6.9635,0.5686,-4101.7568,0.0001,0.0006,0.0,0.0002,0.0004,0.0031,0.0608,6.5906
64,0.001,3,10,50,32,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=06.ckpt,6,0.7088372093023256,15,128,40.6697,18.7938,0.0023,4.0267,1.3039,6.5811,0.5909,-4217.1454,0.0001,0.0007,0.0,0.0002,0.0004,0.0032,0.0617,6.2321
64,0.001,3,10,50,32,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=07.ckpt,7,0.7265116279069768,15,128,41.0037,16.3494,0.0022,4.0316,1.3034,6.2289,0.5883,-4374.7151,0.0001,0.0005,0.0,0.0002,0.0004,0.0032,0.0615,7.6173
64,0.001,3,10,50,32,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=08.ckpt,8,0.7051162790697675,15,128,42.162,14.908,0.002,4.043,1.3039,5.8696,0.5894,-4594.7389,0.0001,0.0006,0.0,0.0002,0.0004,0.0034,0.0628,7.2854
64,0.001,3,10,50,32,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=09.ckpt,9,0.7069767441860465,15,128,43.0047,14.1947,0.0019,4.0318,1.2898,7.4439,0.6005,-4777.8244,0.0001,0.0005,0.0,0.0002,0.0004,0.0031,0.0612,7.2416
64,0.001,3,10,50,32,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=10.ckpt,10,0.7106976744186047,15,128,43.6651,14.1672,0.0019,4.0423,1.2748,8.1581,0.6142,-4882.1392,0.0001,0.0005,0.0,0.0002,0.0004,0.0029,0.06,8.734
64,0.001,3,10,50,32,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=11.ckpt,11,0.7144186046511628,15,128,43.3747,14.2736,0.0018,4.0419,1.2665,8.1047,0.6214,-4894.3879,0.0001,0.0005,0.0,0.0002,0.0004,0.0032,0.0631,9.7099
64,0.001,3,10,50,32,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=12.ckpt,12,0.7116279069767442,15,128,44.7783,13.9213,0.0018,4.0234,1.2847,7.7963,0.6053,-5084.8283,0.0001,0.0007,0.0,0.0002,0.0004,0.0029,0.0599,9.401
64,0.001,3,10,50,32,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=13.ckpt,13,0.7172093023255814,15,128,45.4265,13.4108,0.0018,4.0165,1.279,9.4731,0.6098,-5230.5053,0.0001,0.0007,0.0,0.0002,0.0004,0.0034,0.061,8.9294
64,0.001,3,10,50,32,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=14.ckpt,14,0.7237209302325581,15,128,45.8896,14.2766,0.0019,4.0079,1.277,9.5149,0.612,-5343.8703,0.0001,0.0004,0.0,0.0002,0.0004,0.0031,0.0613,9.5291
64,0.001,3,10,50,32,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=15.ckpt,15,0.7162790697674418,15,128,45.6946,13.0494,0.0018,4.0026,1.2727,8.4936,0.6151,-5406.4775,0.0001,0.0006,0.0,0.0002,0.0004,0.0032,0.065,12.0138
64,0.001,3,10,50,32,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=16.ckpt,16,0.7134883720930233,15,128,46.5621,14.4264,0.0019,3.9781,1.2684,9.1414,0.6189,-5523.5982,0.0001,0.0006,0.0,0.0002,0.0005,0.0037,0.0729,9.7897
64,0.001,3,10,50,32,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=17.ckpt,17,0.7227906976744186,15,128,47.067,13.1747,0.0019,3.9828,1.2781,9.5029,0.6095,-5639.5973,0.0001,0.0006,0.0,0.0002,0.0004,0.0036,0.0655,10.3576
64,0.001,3,10,50,32,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=18.ckpt,18,0.7125581395348837,15,128,46.8006,14.1458,0.0018,3.9917,1.2747,9.3251,0.6124,-5687.9887,0.0001,0.0005,0.0,0.0002,0.0004,0.0031,0.061,10.9674
64,0.001,3,10,50,32,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=19.ckpt,19,0.7293023255813953,15,128,46.9352,13.7357,0.0018,3.9928,1.2733,9.2861,0.6134,-5763.2462,0.0001,0.0007,0.0,0.0002,0.0004,0.0031,0.0615,10.0296
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=00.ckpt,0,0.6753488372093023,22,128,30.5181,22.0056,0.0018,4.27,1.5197,4.0402,0.4582,-2845.2793,0.0001,0.0007,0.0,0.0002,0.0004,0.003,0.0594,5.2674
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=01.ckpt,1,0.6809302325581396,22,128,32.0254,18.7286,0.0019,4.1641,1.4011,3.1828,0.522,-3389.9948,0.0001,0.0005,0.0,0.0002,0.0004,0.0036,0.0622,5.8333
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=02.ckpt,2,0.693953488372093,22,128,33.2162,17.1114,0.0018,4.1325,1.3408,3.7113,0.557,-3559.2759,0.0001,0.0006,0.0,0.0002,0.0004,0.0033,0.0635,5.9995
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=03.ckpt,3,0.7013953488372093,22,128,36.1105,16.9507,0.002,4.0417,1.3171,4.8435,0.5765,-3894.6536,0.0001,0.0006,0.0,0.0002,0.0004,0.0034,0.0631,6.0078
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=04.ckpt,4,0.7013953488372093,22,128,36.8842,17.0722,0.0019,4.0582,1.3076,6.2221,0.5866,-3953.3119,0.0001,0.0007,0.0,0.0002,0.0004,0.0029,0.0641,6.0736
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=05.ckpt,5,0.7125581395348837,22,128,37.5048,17.2226,0.0019,4.001,1.2565,7.3483,0.6265,-4137.3712,0.0001,0.0005,0.0,0.0002,0.0004,0.0032,0.0604,6.7835
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=06.ckpt,6,0.718139534883721,22,128,39.6604,17.2192,0.002,3.9727,1.2731,7.4131,0.6127,-4409.2823,0.0001,0.0007,0.0,0.0002,0.0004,0.0031,0.0599,6.6147
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=07.ckpt,7,0.7190697674418605,22,128,39.2731,17.6291,0.0018,3.9453,1.2311,7.0838,0.6516,-4510.4364,0.0001,0.0006,0.0,0.0002,0.0004,0.0032,0.063,7.2282
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=08.ckpt,8,0.7144186046511628,22,128,39.9481,16.9299,0.0016,3.9552,1.2144,6.8085,0.6663,-4674.2773,0.0001,0.0006,0.0,0.0002,0.0005,0.0032,0.064,7.4032
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=09.ckpt,9,0.7162790697674418,22,128,41.3782,17.1796,0.0016,3.9586,1.218,7.7027,0.6651,-4919.4982,0.0001,0.0006,0.0,0.0002,0.0004,0.0034,0.0613,8.3584
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=10.ckpt,10,0.7190697674418605,22,128,44.3834,16.5697,0.0018,3.9607,1.2738,8.4387,0.6124,-5251.0442,0.0001,0.0006,0.0,0.0002,0.0004,0.003,0.0606,10.2337
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=11.ckpt,11,0.7162790697674418,22,128,44.2188,15.9762,0.0018,3.947,1.2586,8.2726,0.6257,-5274.2039,0.0001,0.0006,0.0,0.0002,0.0004,0.0036,0.0595,9.6516
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=12.ckpt,12,0.7255813953488373,22,128,45.3422,15.4725,0.0019,3.9399,1.2771,8.4228,0.6085,-5461.7621,0.0001,0.0005,0.0,0.0002,0.0004,0.0033,0.0595,9.7978
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=13.ckpt,13,0.7134883720930233,22,128,45.025,15.7115,0.0019,3.936,1.2623,9.2178,0.6218,-5486.7194,0.0001,0.0005,0.0,0.0002,0.0004,0.003,0.0592,9.3298
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=14.ckpt,14,0.7125581395348837,22,128,45.4457,15.6205,0.0019,3.9331,1.2689,8.6512,0.6157,-5561.5964,0.0001,0.0006,0.0,0.0002,0.0004,0.0031,0.0603,9.7109
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=15.ckpt,15,0.7172093023255814,22,128,45.5554,15.4224,0.0018,3.933,1.2695,7.4834,0.6157,-5616.8497,0.0001,0.0006,0.0,0.0002,0.0004,0.0029,0.062,10.7236
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=16.ckpt,16,0.7246511627906976,22,128,46.2965,15.3484,0.0018,3.9315,1.267,9.07,0.6175,-5707.6295,0.0001,0.0006,0.0,0.0003,0.0004,0.003,0.0588,14.1932
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=17.ckpt,17,0.718139534883721,22,128,47.1012,15.2518,0.0019,3.9314,1.2834,8.9057,0.6029,-5843.9841,0.0001,0.001,0.0,0.0002,0.0005,0.0041,0.0666,11.2954
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=18.ckpt,18,0.7227906976744186,22,128,47.7815,14.5714,0.0021,3.8994,1.286,9.0695,0.599,-5994.5515,0.0001,0.0004,0.0,0.0002,0.0003,0.0031,0.0609,12.7393
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=19.ckpt,19,0.7348837209302326,22,128,47.4295,14.4859,0.0019,3.9016,1.2633,9.3748,0.62,-5970.212,0.0001,0.0005,0.0,0.0002,0.0004,0.0033,0.0638,11.3475
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=20.ckpt,20,0.7172093023255814,22,128,47.2578,15.0596,0.0019,3.9343,1.2755,7.8567,0.6096,-5956.7945,0.0001,0.0005,0.0,0.0002,0.0004,0.0033,0.0597,13.1225
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=21.ckpt,21,0.7237209302325581,22,128,47.291,14.8748,0.0019,3.9295,1.2663,9.3344,0.6178,-5969.4786,0.0001,0.0005,0.0,0.0002,0.0004,0.003,0.0609,13.0433
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=22.ckpt,22,0.7069767441860465,22,128,46.6191,15.0092,0.0018,3.9424,1.255,9.2434,0.6287,-5911.1265,0.0001,0.0006,0.0,0.0002,0.0004,0.0031,0.0603,12.129
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=23.ckpt,23,0.7144186046511628,22,128,47.4078,15.1028,0.0018,3.932,1.2698,8.8008,0.6147,-6038.23,0.0001,0.0005,0.0,0.0002,0.0005,0.0031,0.062,14.0566
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=24.ckpt,24,0.7162790697674418,22,128,48.0904,14.6698,0.0019,3.9271,1.2752,9.9662,0.6095,-6125.7288,0.0001,0.0005,0.0,0.0002,0.0004,0.003,0.0615,15.2532
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=25.ckpt,25,0.7283720930232558,22,128,47.5624,14.8684,0.0018,3.9406,1.2655,9.4689,0.6185,-6097.9893,0.0001,0.0005,0.0,0.0002,0.0004,0.0029,0.0588,23.431
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=26.ckpt,26,0.706046511627907,22,128,47.323,15.0725,0.0017,3.9486,1.266,8.9151,0.6185,-6105.1,0.0001,0.0005,0.0,0.0002,0.0004,0.0029,0.0596,12.4933
64,0.001,3,10,50,16,16,128,checkpoints/model_64_0.001_3_10_50_128epoch=00.ckpt,0,0.6883720930232559,19,128,28.8826,21.4166,0.0015,4.3536,1.4283,2.5327,0.4949,-2432.2047,0.0001,0.0004,0.0,0.0002,0.0004,0.003,0.0577,5.445
64,0.001,3,10,50,16,16,128,checkpoints/model_64_0.001_3_10_50_128epoch=01.ckpt,1,0.6762790697674419,19,128,33.0499,20.2541,0.0018,4.2713,1.3922,3.0472,0.5234,-2959.2745,0.0001,0.0008,0.0,0.0003,0.0005,0.0041,0.0707,5.6108
64,0.001,3,10,50,16,16,128,checkpoints/model_64_0.001_3_10_50_128epoch=02.ckpt,2,0.6883720930232559,19,128,36.226,19.0415,0.002,4.2314,1.3122,6.4355,0.5877,-3181.8063,0.0001,0.0005,0.0,0.0002,0.0004,0.003,0.0583,5.8872
64,0.001,3,10,50,16,16,128,checkpoints/model_64_0.001_3_10_50_128epoch=03.ckpt,3,0.7088372093023256,19,128,37.3887,19.0879,0.0022,4.1773,1.3274,5.6808,0.5685,-3398.4802,0.0001,0.0005,0.0,0.0002,0.0004,0.003,0.0584,6.1235
64,0.001,3,10,50,16,16,128,checkpoints/model_64_0.001_3_10_50_128epoch=04.ckpt,4,0.6883720930232559,19,128,39.339,18.6899,0.0023,4.12,1.3424,7.0738,0.5598,-3610.1553,0.0001,0.0005,0.0,0.0002,0.0004,0.0028,0.0586,6.6526
64,0.001,3,10,50,16,16,128,checkpoints/model_64_0.001_3_10_50_128epoch=05.ckpt,5,0.6995348837209302,19,128,40.7228,17.7785,0.0024,4.0339,1.3247,5.2716,0.569,-3881.9954,0.0001,0.0007,0.0,0.0002,0.0004,0.0031,0.0587,6.4609
64,0.001,3,10,50,16,16,128,checkpoints/model_64_0.001_3_10_50_128epoch=06.ckpt,6,0.6995348837209302,19,128,41.4457,17.2224,0.0024,3.9826,1.3062,6.0131,0.584,-4032.1881,0.0001,0.0005,0.0,0.0002,0.0004,0.0033,0.0601,7.328
64,0.001,3,10,50,16,16,128,checkpoints/model_64_0.001_3_10_50_128epoch=07.ckpt,7,0.707906976744186,19,128,42.8954,16.4992,0.0025,3.9401,1.3011,6.189,0.5855,-4366.7443,0.0001,0.0004,0.0,0.0002,0.0004,0.0031,0.0606,8.0754
64,0.001,3,10,50,16,16,128,checkpoints/model_64_0.001_3_10_50_128epoch=08.ckpt,8,0.7125581395348837,19,128,44.1236,15.1804,0.0026,3.864,1.2649,6.4089,0.6139,-4549.8785,0.0001,0.0006,0.0,0.0002,0.0004,0.0032,0.0585,9.6859
64,0.001,3,10,50,16,16,128,checkpoints/model_64_0.001_3_10_50_128epoch=09.ckpt,9,0.7097674418604651,19,128,43.8466,15.3997,0.0025,3.8636,1.2421,7.5706,0.6408,-4653.5792,0.0001,0.0005,0.0,0.0002,0.0004,0.0031,0.0593,9.4187
64,0.001,3,10,50,16,16,128,checkpoints/model_64_0.001_3_10_50_128epoch=10.ckpt,10,0.718139534883721,19,128,45.293,15.014,0.0026,3.8569,1.2622,7.9858,0.6201,-4843.1085,0.0001,0.0005,0.0,0.0002,0.0004,0.0028,0.06,12.5383
64,0.001,3,10,50,16,16,128,checkpoints/model_64_0.001_3_10_50_128epoch=11.ckpt,11,0.7125581395348837,19,128,45.6932,15.0002,0.0026,3.8363,1.2562,8.5834,0.6261,-4922.2337,0.0001,0.0005,0.0,0.0002,0.0004,0.0029,0.0599,14.2236
64,0.001,3,10,50,16,16,128,checkpoints/model_64_0.001_3_10_50_128epoch=12.ckpt,12,0.7125581395348837,19,128,45.8157,14.6561,0.0026,3.8402,1.2531,8.7399,0.6305,-5015.5425,0.0001,0.0005,0.0,0.0002,0.0004,0.0029,0.0606,11.1784
64,0.001,3,10,50,16,16,128,checkpoints/model_64_0.001_3_10_50_128epoch=13.ckpt,13,0.7097674418604651,19,128,45.9399,14.6412,0.0025,3.8297,1.2456,8.1346,0.6375,-5111.4094,0.0001,0.0006,0.0,0.0002,0.0004,0.0031,0.0589,13.8346
64,0.001,3,10,50,16,16,128,checkpoints/model_64_0.001_3_10_50_128epoch=14.ckpt,14,0.7218604651162791,19,128,47.9532,14.1368,0.0027,3.8078,1.2711,8.4144,0.6138,-5295.9891,0.0001,0.0006,0.0,0.0002,0.0003,0.0031,0.0594,12.3885
64,0.001,3,10,50,16,16,128,checkpoints/model_64_0.001_3_10_50_128epoch=15.ckpt,15,0.7227906976744186,19,128,47.659,14.0333,0.0026,3.8094,1.2617,8.2636,0.6227,-5347.5054,0.0001,0.0005,0.0,0.0002,0.0004,0.0032,0.0606,13.5414
64,0.001,3,10,50,16,16,128,checkpoints/model_64_0.001_3_10_50_128epoch=16.ckpt,16,0.7116279069767442,19,128,47.108,13.9905,0.0025,3.8045,1.2372,9.1405,0.6456,-5303.4927,0.0001,0.0005,0.0,0.0002,0.0003,0.0029,0.0593,11.8364
64,0.001,3,10,50,16,16,128,checkpoints/model_64_0.001_3_10_50_128epoch=17.ckpt,17,0.7302325581395349,19,128,48.0238,13.6987,0.0026,3.7941,1.2478,8.3962,0.6355,-5420.6768,0.0001,0.0005,0.0,0.0002,0.0003,0.0029,0.0588,12.078
64,0.001,3,10,50,16,16,128,checkpoints/model_64_0.001_3_10_50_128epoch=18.ckpt,18,0.7153488372093023,19,128,48.3609,13.4948,0.0026,3.7982,1.2488,8.7428,0.6345,-5502.9128,0.0001,0.0005,0.0,0.0002,0.0004,0.0033,0.0611,13.8558
64,0.001,3,10,50,16,16,128,checkpoints/model_64_0.001_3_10_50_128epoch=19.ckpt,19,0.7339534883720931,19,128,49.0662,13.0623,0.0026,3.781,1.2522,9.0277,0.6309,-5615.1441,0.0001,0.0006,0.0,0.0002,0.0004,0.0031,0.057,13.257
64,0.001,3,10,50,16,16,128,checkpoints/model_64_0.001_3_10_50_128epoch=20.ckpt,20,0.7246511627906976,19,128,48.4267,13.2619,0.0025,3.7976,1.2395,9.5929,0.6438,-5575.3211,0.0001,0.0005,0.0,0.0002,0.0004,0.003,0.0577,12.7591
64,0.001,3,10,50,16,16,128,checkpoints/model_64_0.001_3_10_50_128epoch=21.ckpt,21,0.7153488372093023,19,128,48.4861,13.154,0.0025,3.7911,1.2328,10.3004,0.6502,-5616.3456,0.0001,0.0008,0.0,0.0002,0.0005,0.0033,0.0642,13.4925
64,0.001,3,10,50,16,16,128,checkpoints/model_64_0.001_3_10_50_128epoch=22.ckpt,22,0.7423255813953489,19,128,48.7331,13.1751,0.0025,3.8044,1.2484,8.7997,0.6347,-5691.1799,0.0001,0.0005,0.0,0.0003,0.0004,0.0039,0.0625,13.4596
64,0.001,3,10,50,16,16,128,checkpoints/model_64_0.001_3_10_50_128epoch=23.ckpt,23,0.7144186046511628,19,128,48.8558,13.1653,0.0026,3.7866,1.2349,10.7046,0.6481,-5723.1547,0.0001,0.0005,0.0,0.0002,0.0004,0.003,0.0594,13.0531
64,0.001,3,10,50,16,24,128,checkpoints/model_64_0.001_3_10_50_128epoch=00.ckpt,0,0.6902325581395349,16,128,31.5216,22.3757,0.0019,4.2256,1.5089,2.1391,0.4658,-2512.4705,0.0001,0.0006,0.0,0.0002,0.0004,0.0034,0.063,6.0486
64,0.001,3,10,50,16,24,128,checkpoints/model_64_0.001_3_10_50_128epoch=01.ckpt,1,0.6762790697674419,16,128,36.9639,19.3572,0.0023,4.1441,1.4164,4.4241,0.5131,-3090.7029,0.0001,0.0007,0.0,0.0002,0.0004,0.0031,0.0609,5.8075
64,0.001,3,10,50,16,24,128,checkpoints/model_64_0.001_3_10_50_128epoch=02.ckpt,2,0.6874418604651162,16,128,38.7365,17.8496,0.0025,4.0889,1.4356,3.2398,0.5067,-3286.5166,0.0001,0.0007,0.0,0.0002,0.0003,0.0031,0.0599,5.8115
64,0.001,3,10,50,16,24,128,checkpoints/model_64_0.001_3_10_50_128epoch=03.ckpt,3,0.706046511627907,16,128,41.0555,16.8452,0.0025,4.0462,1.3979,4.7692,0.523,-3562.4145,0.0001,0.0007,0.0,0.0002,0.0005,0.0034,0.0625,5.7686
64,0.001,3,10,50,16,24,128,checkpoints/model_64_0.001_3_10_50_128epoch=04.ckpt,4,0.6930232558139535,16,128,41.72,15.3921,0.0026,3.9841,1.3192,6.6598,0.579,-3772.5172,0.0001,0.0005,0.0,0.0002,0.0004,0.0032,0.0602,6.389
64,0.001,3,10,50,16,24,128,checkpoints/model_64_0.001_3_10_50_128epoch=05.ckpt,5,0.7069767441860465,16,128,43.4907,14.8257,0.0024,3.9378,1.3366,5.362,0.564,-4112.22,0.0001,0.0006,0.0,0.0002,0.0004,0.0031,0.0587,6.8253
64,0.001,3,10,50,16,24,128,checkpoints/model_64_0.001_3_10_50_128epoch=06.ckpt,6,0.6976744186046512,16,128,44.4949,13.1835,0.0024,3.9117,1.2989,5.5765,0.5905,-4367.9496,0.0001,0.0007,0.0,0.0002,0.0005,0.0032,0.0637,7.5578
64,0.001,3,10,50,16,24,128,checkpoints/model_64_0.001_3_10_50_128epoch=07.ckpt,7,0.7069767441860465,16,128,44.3446,12.064,0.0023,3.9074,1.2671,7.8773,0.6163,-4696.5512,0.0001,0.0005,0.0,0.0002,0.0003,0.0031,0.0588,8.3794
64,0.001,3,10,50,16,24,128,checkpoints/model_64_0.001_3_10_50_128epoch=08.ckpt,8,0.7237209302325581,16,128,43.9817,12.5735,0.0021,3.8893,1.2267,7.8638,0.6535,-4850.6239,0.0001,0.0006,0.0,0.0002,0.0005,0.0031,0.0603,10.3713
64,0.001,3,10,50,16,24,128,checkpoints/model_64_0.001_3_10_50_128epoch=09.ckpt,9,0.6986046511627907,16,128,45.1301,11.5956,0.0022,3.8658,1.2298,9.2619,0.652,-5068.4552,0.0001,0.0007,0.0,0.0002,0.0004,0.0037,0.0635,10.8117
64,0.001,3,10,50,16,24,128,checkpoints/model_64_0.001_3_10_50_128epoch=10.ckpt,10,0.7162790697674418,16,128,46.4638,10.9713,0.0021,3.8474,1.2396,9.0582,0.6411,-5270.5508,0.0001,0.0006,0.0,0.0002,0.0005,0.0032,0.0605,12.286
64,0.001,3,10,50,16,24,128,checkpoints/model_64_0.001_3_10_50_128epoch=11.ckpt,11,0.706046511627907,16,128,46.6464,11.0071,0.002,3.8654,1.2404,9.8938,0.6414,-5360.0082,0.0001,0.0004,0.0,0.0002,0.0004,0.0031,0.0606,12.7054
64,0.001,3,10,50,16,24,128,checkpoints/model_64_0.001_3_10_50_128epoch=12.ckpt,12,0.7004651162790698,16,128,47.5193,10.9304,0.0021,3.8674,1.251,10.0039,0.6313,-5518.0318,0.0001,0.0006,0.0,0.0003,0.0004,0.0034,0.0607,12.1121
64,0.001,3,10,50,16,24,128,checkpoints/model_64_0.001_3_10_50_128epoch=13.ckpt,13,0.7237209302325581,16,128,46.871,11.0818,0.0019,3.8745,1.232,10.2631,0.6505,-5559.0568,0.0001,0.0005,0.0,0.0002,0.0004,0.0032,0.0594,11.6719
64,0.001,3,10,50,16,24,128,checkpoints/model_64_0.001_3_10_50_128epoch=14.ckpt,14,0.7311627906976744,16,128,47.537,10.7789,0.0019,3.867,1.2339,9.2697,0.6487,-5727.2014,0.0001,0.0005,0.0,0.0002,0.0004,0.0032,0.0586,12.3851
